Time;IBI;HR;LVET;HRS;Sys;Dia;MAP;SV;CO;SVR;SVI;CI;SVRI;dP/dt;COCalibr
734.210000;1,090;55;0,335;20;145;90;107;74;4,1;2090;37;2,0;4165;869;-1,000
735.300000;1,225;49;0,335;20;143;86;103;79;3,9;2135;40;1,9;4255;930;-1,000
736.525000;1,320;45;0,335;20;141;82;100;86;3,9;2043;43;1,9;4070;933;-1,000
737.845000;1,260;48;0,350;20;138;79;98;92;4,4;1790;46;2,2;3570;903;-1,000
739.105000;1,270;47;0,290;20;136;79;97;81;3,8;2040;40;1,9;4060;867;-1,000
740.375000;1,170;51;0,335;20;133;78;97;87;4,5;1733;44;2,2;3450;844;-1,000
741.545000;1,175;51;0,335;20;132;79;97;85;4,3;1788;42;2,2;3565;817;-1,000
742.720000;1,120;54;0,340;20;131;78;97;86;4,6;1695;43;2,3;3375;813;-1,000
743.840000;1,160;52;0,340;20;131;80;97;82;4,2;1840;41;2,1;3665;788;-1,000
745.000000;1,140;53;0,340;20;130;79;97;83;4,4;1778;42;2,2;3540;797;-1,000
746.140000;1,085;55;0,340;20;130;80;99;83;4,6;1723;41;2,3;3430;788;-1,000
747.225000;1,105;54;0,340;20;133;82;100;80;4,3;1845;40;2,2;3675;781;-1,000
748.330000;1,130;53;0,335;20;135;83;102;78;4,1;1968;39;2,1;3920;817;-1,000
749.460000;1,070;56;0,335;20;137;84;103;79;4,4;1873;39;2,2;3730;841;-1,000
750.530000;1,020;59;0,335;20;137;86;104;77;4,5;1843;38;2,3;3670;831;-1,000
751.550000;1,155;52;0,340;20;141;87;104;79;4,1;2028;40;2,0;4040;872;-1,000
752.705000;1,175;51;0,340;20;141;84;103;83;4,2;1955;41;2,1;3895;913;-1,000
753.880000;1,160;52;0,340;20;141;83;103;84;4,3;1900;42;2,2;3785;908;-1,000
755.040000;1,060;57;0,340;20;141;84;105;84;4,7;1773;42;2,3;3530;908;-1,000
756.100000;1,025;59;0,340;20;142;87;106;80;4,7;1818;40;2,3;3620;886;-1,000
757.125000;0,990;61;0,335;20;143;88;108;77;4,6;1855;38;2,3;3695;883;-1,000
758.115000;0,975;62;0,335;20;144;90;109;75;4,6;1885;37;2,3;3755;886;-1,000
759.090000;1,020;59;0,335;20;147;91;110;75;4,4;2010;37;2,2;4005;928;-1,000
760.110000;1,145;52;0,340;20;149;91;109;77;4,0;2155;39;2,0;4295;964;-1,000
761.255000;1,195;50;0,345;20;147;86;106;84;4,2;2020;42;2,1;4025;984;-1,000
762.450000;1,275;47;0,345;20;144;84;102;87;4,1;2008;43;2,0;4000;967;-1,000
763.725000;1,275;47;0,360;19;141;81;100;91;4,3;1863;46;2,1;3710;934;-1,000
765.000000;1,210;50;0,355;20;138;80;99;90;4,4;1783;45;2,2;3550;902;-1,000
766.210000;1,165;52;0,355;20;137;80;100;88;4,5;1763;44;2,3;3510;872;-1,000
767.375000;1,050;57;0,340;20;136;81;101;83;4,7;1705;42;2,4;3400;856;-1,000
768.425000;1,015;59;0,345;20;137;85;103;79;4,6;1768;39;2,3;3525;827;-1,000
769.440000;0,965;62;0,340;20;138;86;104;77;4,8;1740;38;2,4;3465;828;-1,000
770.405000;0,965;62;0,340;20;139;87;106;77;4,8;1763;39;2,4;3515;844;-1,000
771.370000;1,005;60;0,345;19;142;88;106;78;4,6;1838;39;2,3;3660;873;-1,000
772.375000;1,150;52;0,350;20;145;88;105;79;4,1;2050;39;2,0;4085;922;-1,000
773.525000;1,195;50;0,350;19;144;84;103;86;4,3;1918;43;2,1;3820;947;-1,000
774.720000;1,115;54;0,360;19;141;82;102;91;4,9;1653;46;2,5;3295;953;-1,000
775.835000;1,065;56;0,350;19;138;82;102;86;4,8;1678;43;2,4;3340;877;-1,000
776.900000;0,910;66;0,345;19;138;84;106;82;5,4;1560;41;2,7;3110;847;-1,000
777.810000;0,795;75;0,345;19;141;88;110;79;5,9;1470;40;3,0;2925;842;-1,000
778.605000;0,880;68;0,345;19;143;92;109;73;5,0;1748;37;2,5;3480;856;-1,000
779.485000;1,035;58;0,335;19;141;90;105;71;4,1;2050;36;2,0;4085;866;-1,000
780.520000;0,960;63;0,340;19;140;86;105;80;5,0;1683;40;2,5;3350;897;-1,000
781.480000;0,970;62;0,335;19;140;88;105;77;4,8;1765;39;2,4;3520;869;-1,000
782.450000;1,060;57;0,340;19;140;87;103;79;4,4;1853;39;2,2;3690;881;-1,000
783.510000;1,155;52;0,345;19;139;83;101;83;4,3;1868;42;2,2;3720;909;-1,000
784.665000;1,155;52;0,340;19;136;80;98;88;4,5;1728;44;2,3;3440;898;-1,000
785.820000;1,105;54;0,340;19;133;79;97;88;4,8;1630;44;2,4;3250;867;-1,000
786.925000;1,075;56;0,340;19;132;79;97;85;4,7;1640;43;2,4;3265;828;-1,000
788.000000;1,000;60;0,345;19;131;80;99;84;5,0;1575;42;2,5;3135;805;-1,000
789.000000;0,945;63;0,340;19;132;82;101;79;5,0;1610;40;2,5;3205;781;-1,000
789.945000;0,940;64;0,340;19;134;84;104;77;4,9;1703;38;2,4;3395;795;-1,000
790.885000;1,035;58;0,340;19;139;88;107;73;4,2;2025;37;2,1;4035;822;-1,000
791.920000;1,215;49;0,350;19;142;88;105;77;3,8;2230;38;1,9;4445;877;-1,000
793.135000;1,205;50;0,350;19;141;84;105;84;4,2;2008;42;2,1;4000;916;-1,000
794.340000;1,140;53;0,350;19;140;84;105;86;4,5;1863;43;2,2;3710;895;-1,000
795.480000;1,080;56;0,345;19;140;85;105;83;4,6;1810;42;2,3;3605;892;-1,000
796.560000;1,055;57;0,340;19;140;86;106;79;4,5;1878;40;2,3;3740;878;-1,000
797.615000;1,010;59;0,345;19;141;87;107;79;4,7;1823;40;2,3;3630;892;-1,000
798.625000;1,115;54;0,345;19;143;89;107;77;4,2;2055;39;2,1;4095;892;-1,000
799.740000;1,145;52;0,345;19;143;86;106;82;4,3;1973;41;2,1;3930;914;-1,000
800.885000;1,135;53;0,350;19;142;85;105;84;4,4;1903;42;2,2;3790;911;-1,000
802.020000;1,010;59;0,345;19;139;85;106;84;4,9;1705;42;2,5;3400;905;-1,000
803.030000;1,020;59;0,345;19;140;88;106;78;4,6;1865;39;2,3;3715;863;-1,000
804.050000;1,070;56;0,350;19;141;87;107;80;4,5;1900;40;2,2;3785;886;-1,000
805.120000;1,075;56;0,350;19;141;87;107;81;4,5;1895;40;2,2;3775;878;-1,000
806.195000;1,020;59;0,345;19;140;87;107;80;4,7;1810;40;2,4;3605;866;-1,000
807.215000;0,980;61;0,340;19;138;88;107;76;4,6;1845;38;2,3;3675;833;-1,000
808.195000;1,000;60;0,345;19;140;88;108;80;4,8;1800;40;2,4;3585;845;-1,000
809.195000;1,055;57;0,350;19;140;89;107;78;4,4;1938;39;2,2;3860;869;-1,000
810.250000;1,025;59;0,345;19;138;86;105;82;4,8;1763;41;2,4;3510;891;-1,000
811.275000;0,975;62;0,345;19;138;86;106;81;5,0;1693;41;2,5;3370;888;-1,000
812.250000;1,015;59;0,340;19;140;88;105;77;4,5;1848;38;2,3;3680;873;-1,000
813.265000;1,015;59;0,345;19;140;86;105;82;4,8;1738;41;2,4;3460;916;-1,000
814.280000;1,000;60;0,350;19;140;86;105;83;4,9;1698;41;2,5;3380;905;-1,000
815.280000;0,895;67;0,335;19;138;86;107;79;5,3;1603;40;2,7;3190;878;-1,000
816.175000;0,920;65;0,345;19;141;89;108;79;5,2;1668;40;2,6;3320;886;-1,000
817.095000;0,965;62;0,350;19;140;88;106;79;4,9;1728;40;2,5;3445;892;-1,000
818.060000;0,940;64;0,345;19;139;87;107;79;5,0;1695;40;2,5;3375;883;-1,000
819.000000;0,975;62;0,345;19;141;89;107;77;4,7;1808;39;2,4;3600;883;-1,000
819.975000;1,025;59;0,345;19;142;88;106;79;4,6;1833;40;2,3;3650;906;-1,000
821.000000;0,930;65;0,335;19;141;87;107;80;5,1;1665;40;2,6;3320;920;-1,000
821.930000;0,890;67;0,340;19;141;88;107;77;5,2;1653;38;2,6;3290;903;-1,000
822.820000;0,960;63;0,345;19;145;89;107;81;5,0;1700;40;2,5;3385;961;-1,000
823.780000;1,070;56;0,345;19;144;87;105;81;4,5;1850;40;2,3;3685;964;-1,000
824.850000;1,015;59;0,345;19;142;84;104;86;5,1;1635;43;2,5;3255;975;-1,000
825.865000;1,030;58;0,340;19;141;86;103;82;4,8;1720;41;2,4;3430;930;-1,000
826.895000;1,015;59;0,345;19;139;83;102;86;5,1;1605;43;2,5;3200;916;-1,000
827.910000;0,910;66;0,345;19;136;83;103;83;5,5;1500;42;2,7;2990;877;-1,000
828.820000;0,925;65;0,345;19;137;85;103;82;5,3;1553;41;2,7;3090;864;-1,000
829.745000;0,940;64;0,345;19;137;84;102;82;5,2;1570;41;2,6;3125;866;-1,000
830.685000;0,825;73;0,335;19;135;84;105;80;5,8;1435;40;2,9;2855;827;-1,000
831.510000;0,875;69;0,345;19;139;87;106;80;5,4;1558;40;2,7;3100;842;-1,000
832.385000;0,970;62;0,345;19;140;87;105;79;4,9;1720;40;2,4;3425;884;-1,000
833.355000;0,995;60;0,345;19;140;86;105;79;4,8;1758;40;2,4;3500;883;-1,000
834.350000;0,935;64;0,340;19;141;86;107;82;5,2;1630;41;2,6;3245;906;-1,000
835.285000;0,935;64;0,345;19;143;87;108;82;5,3;1633;41;2,6;3250;920;-1,000
836.220000;1,025;59;0,345;19;144;88;106;79;4,6;1838;40;2,3;3660;928;-1,000
837.245000;1,025;59;0,335;19;143;87;105;80;4,7;1790;40;2,3;3570;927;-1,000
838.270000;1,105;54;0,345;19;141;85;102;82;4,5;1830;41;2,2;3645;933;-1,000
839.375000;1,040;58;0,340;19;139;81;101;88;5,0;1605;44;2,5;3195;967;-1,000
840.415000;0,975;62;0,335;19;139;83;103;82;5,1;1625;41;2,5;3240;916;-1,000
841.390000;1,015;59;0,345;19;141;85;103;83;4,9;1683;42;2,4;3350;934;-1,000
842.405000;0,960;63;0,340;19;137;83;103;81;5,0;1635;40;2,5;3255;878;-1,000
843.365000;1,025;59;0,340;19;139;86;104;77;4,5;1843;38;2,2;3670;834;-1,000
844.390000;1,080;56;0,335;19;140;85;103;78;4,3;1905;39;2,2;3795;889;-1,000
845.470000;1,000;60;0,335;19;139;84;105;79;4,7;1773;39;2,4;3530;886;-1,000
846.470000;1,035;58;0,340;19;147;90;109;77;4,4;1960;39;2,2;3905;963;-1,000
847.505000;1,020;59;0,335;20;144;89;106;78;4,6;1840;39;2,3;3665;920;-1,000
848.525000;0,885;68;0,325;21;145;87;112;81;5,5;1625;41;2,7;3235;936;-1,000
849.410000;0,880;68;0,340;22;150;92;113;78;5,3;1705;39;2,6;3400;939;-1,000
850.290000;0,980;61;0,345;22;148;91;108;80;4,9;1768;40;2,4;3525;953;-1,000
851.270000;0,950;63;0,340;21;144;87;107;82;5,1;1665;41;2,6;3320;922;-1,000
852.220000;0,850;71;0,345;22;148;89;109;86;6,1;1430;43;3,0;2850;919;-1,000
853.070000;0,880;68;0,340;22;149;90;109;84;5,7;1528;42;2,8;3045;972;-1,000
853.950000;0,950;63;0,340;22;147;88;106;81;5,1;1653;41;2,5;3290;938;-1,000
854.900000;0,950;63;0,345;22;145;87;104;83;5,2;1578;42;2,6;3145;947;-1,000
855.850000;0,910;66;0,340;22;143;84;103;86;5,7;1448;43;2,8;2880;934;-1,000
856.760000;0,965;62;0,345;22;143;84;101;85;5,3;1535;43;2,6;3055;920;-1,000
857.725000;0,825;73;0,340;22;141;84;107;84;6,1;1403;42;3,0;2795;850;-1,000
858.550000;0,800;75;0,340;22;145;92;111;73;5,5;1605;37;2,8;3195;877;-1,000
859.350000;0,780;77;0,340;22;146;92;111;77;5,9;1505;38;3,0;3000;877;-1,000
860.130000;0,785;76;0,335;22;146;92;113;76;5,8;1570;38;2,9;3125;870;-1,000
860.915000;0,855;70;0,340;22;153;96;116;73;5,1;1810;37;2,6;3605;941;-1,000
861.770000;1,110;54;0,340;22;153;97;111;69;3,7;2375;35;1,9;4735;927;-1,000
862.880000;1,000;60;0,340;22;150;89;111;81;4,9;1820;41;2,4;3625;955;-1,000
863.880000;1,015;59;0,340;23;150;93;111;76;4,5;1983;38;2,2;3950;914;-1,000
864.895000;1,075;56;0,340;23;150;92;109;79;4,4;1988;39;2,2;3960;941;-1,000
865.970000;1,000;60;0,335;23;147;89;109;80;4,8;1818;40;2,4;3620;944;-1,000
866.970000;0,925;65;0,330;23;147;90;109;79;5,1;1710;39;2,5;3405;922;-1,000
867.895000;0,895;67;0,330;23;146;91;109;75;5,0;1735;38;2,5;3455;886;-1,000
868.790000;0,760;79;0,330;23;147;91;113;80;6,3;1435;40;3,1;2860;913;-1,000
869.550000;1,500;40;0,330;23;151;95;102;64;2,6;3175;32;1,3;6325;908;-1,000
871.050000;1,345;45;0,335;23;143;80;100;87;3,9;2060;44;1,9;4100;978;-1,000
872.395000;1,240;48;0,345;22;143;80;101;90;4,4;1850;45;2,2;3685;948;-1,000
873.635000;1,175;51;0,345;22;142;82;101;94;4,8;1683;47;2,4;3355;892;-1,000
874.810000;1,130;53;0,345;23;138;81;99;88;4,7;1698;44;2,3;3380;870;-1,000
875.940000;1,110;54;0,345;23;139;81;101;85;4,6;1748;43;2,3;3485;842;-1,000
877.050000;1,110;54;0,350;23;140;84;103;82;4,4;1865;41;2,2;3715;847;-1,000
878.160000;1,125;53;0,350;23;142;85;104;82;4,3;1920;41;2,2;3825;859;-1,000
879.285000;1,135;53;0,350;23;143;85;105;82;4,3;1945;41;2,2;3875;880;-1,000
880.420000;1,185;51;0,350;23;143;86;104;82;4,1;2023;41;2,0;4025;881;-1,000
881.605000;1,200;50;0,345;23;142;84;103;83;4,2;1973;42;2,1;3930;886;-1,000
882.805000;1,175;51;0,345;23;140;83;102;84;4,3;1900;42;2,2;3785;877;-1,000
883.980000;1,150;52;0,350;23;139;83;102;84;4,4;1873;42;2,2;3730;863;-1,000
885.130000;1,130;53;0,345;23;139;84;103;82;4,3;1908;41;2,2;3800;850;-1,000
886.260000;1,155;52;0,345;23;139;85;103;80;4,1;2003;40;2,1;3990;842;-1,000
887.415000;1,130;53;0,345;23;139;85;105;80;4,2;1983;40;2,1;3950;841;-1,000
888.545000;1,120;54;0,350;23;141;87;106;80;4,3;1998;40;2,1;3980;844;-1,000
889.665000;1,140;53;0,350;23;143;88;108;78;4,1;2090;39;2,0;4165;861;-1,000
890.805000;1,140;53;0,350;23;145;89;109;78;4,1;2113;39;2,0;4210;883;-1,000
891.945000;1,170;51;0,350;23;146;90;109;78;4,0;2170;39;2,0;4325;886;-1,000
893.115000;1,145;52;0,345;23;146;89;109;79;4,1;2120;39;2,1;4220;894;-1,000
894.260000;1,085;55;0,345;23;148;96;110;72;4,0;2225;36;2,0;4430;947;-1,000
895.345000;1,045;57;0,340;23;144;90;108;77;4,4;1955;39;2,2;3895;919;-1,000
896.390000;1,035;58;0,345;23;145;90;109;78;4,5;1935;39;2,3;3855;909;-1,000
897.425000;1,105;54;0,350;23;147;91;109;79;4,3;2048;39;2,1;4080;939;-1,000
898.530000;1,155;52;0,350;23;148;90;109;79;4,1;2130;40;2,0;4245;955;-1,000
899.685000;1,160;52;0,350;23;147;89;108;82;4,2;2050;41;2,1;4085;961;-1,000
900.845000;1,110;54;0,350;23;146;88;109;83;4,5;1935;42;2,2;3855;928;-1,000
901.955000;1,080;56;0,350;22;146;89;110;81;4,5;1945;41;2,3;3875;927;-1,000
903.035000;1,065;56;0,350;22;147;93;113;74;4,1;2175;37;2,1;4335;905;-1,000
904.100000;1,075;56;0,350;23;148;95;112;75;4,2;2160;37;2,1;4305;914;-1,000
905.175000;1,075;56;0,350;23;145;92;111;77;4,3;2068;38;2,1;4120;889;-1,000
906.250000;1,060;57;0,345;23;146;92;111;75;4,3;2088;38;2,1;4160;902;-1,000
907.310000;1,040;58;0,350;23;148;93;111;77;4,4;2020;38;2,2;4025;922;-1,000
908.350000;1,020;59;0,340;23;147;92;112;75;4,4;2025;37;2,2;4035;931;-1,000
909.370000;1,110;54;0,350;23;149;93;111;77;4,1;2138;38;2,1;4260;944;-1,000
910.480000;1,190;50;0,350;23;148;90;109;80;4,0;2178;40;2,0;4335;978;-1,000
911.670000;1,160;52;0,355;23;145;88;107;84;4,3;1973;42;2,2;3930;983;-1,000
912.830000;1,130;53;0,350;23;146;88;109;83;4,4;1983;41;2,2;3950;945;-1,000
913.960000;1,095;55;0,350;23;146;89;109;81;4,4;1970;41;2,2;3925;939;-1,000
915.055000;1,080;56;0,350;23;147;90;111;79;4,4;2020;39;2,2;4025;923;-1,000
916.135000;1,090;55;0,350;23;148;92;112;77;4,2;2120;38;2,1;4225;938;-1,000
917.225000;1,075;56;0,350;23;149;93;113;77;4,3;2108;39;2,1;4200;938;-1,000
918.300000;1,115;54;0,345;23;151;94;113;76;4,1;2228;38;2,0;4440;947;-1,000
919.415000;1,105;54;0,350;23;149;92;112;79;4,3;2085;40;2,2;4155;970;-1,000
920.520000;1,085;55;0,350;23;149;92;111;78;4,3;2058;39;2,2;4100;963;-1,000
921.605000;1,070;56;0,345;23;148;91;111;77;4,3;2048;39;2,2;4080;969;-1,000
922.675000;1,125;53;0,345;23;148;91;110;78;4,2;2103;39;2,1;4190;983;-1,000
923.800000;1,175;51;0,350;23;148;89;108;82;4,2;2070;41;2,1;4125;973;-1,000
924.975000;1,145;52;0,350;22;146;87;107;85;4,4;1938;42;2,2;3860;978;-1,000
926.120000;1,155;52;0,350;22;146;88;107;82;4,2;2025;41;2,1;4035;958;-1,000
927.275000;1,120;54;0,350;22;145;87;108;81;4,3;1980;41;2,2;3940;959;-1,000
928.395000;1,030;58;0,350;22;145;89;110;81;4,7;1858;40;2,3;3700;942;-1,000
929.425000;0,855;70;0,350;22;146;92;114;80;5,6;1635;40;2,8;3255;925;-1,000
930.280000;0,830;72;0,345;22;149;96;117;73;5,2;1780;36;2,6;3545;914;-1,000
931.110000;1,220;49;0,350;22;150;97;109;68;3,3;2630;34;1,7;5240;934;-1,000
932.330000;1,020;59;0,340;22;145;87;109;83;4,9;1780;42;2,4;3545;991;-1,000
933.350000;0,920;65;0,340;22;145;91;111;76;5,0;1790;38;2,5;3570;909;-1,000
934.270000;0,910;66;0,335;22;147;93;113;76;5,0;1810;38;2,5;3605;914;-1,000
935.180000;0,975;62;0,340;22;150;94;114;74;4,5;2003;37;2,3;3990;958;-1,000
936.155000;1,105;54;0,350;22;151;94;112;75;4,1;2193;38;2,0;4370;963;-1,000
937.260000;1,195;50;0,345;22;152;91;111;79;3,9;2240;39;2,0;4460;1031;-1,000
938.455000;1,145;52;0,345;22;150;89;109;84;4,4;1988;42;2,2;3960;1020;-1,000
939.600000;1,155;52;0,345;22;147;88;107;83;4,3;1980;42;2,2;3940;978;-1,000
940.755000;1,145;52;0,345;22;144;86;104;85;4,4;1875;42;2,2;3735;955;-1,000
941.900000;1,055;57;0,340;22;143;85;106;83;4,7;1798;42;2,3;3580;941;-1,000
942.955000;0,990;61;0,345;22;143;88;107;81;4,9;1750;40;2,4;3490;908;-1,000
943.945000;1,000;60;0,345;22;143;89;107;77;4,6;1853;39;2,3;3690;886;-1,000
944.945000;1,080;56;0,340;22;143;89;107;75;4,1;2060;37;2,1;4105;897;-1,000
946.025000;1,105;54;0,345;22;144;88;107;79;4,3;1998;39;2,1;3980;938;-1,000
947.130000;1,095;55;0,345;22;143;87;106;80;4,4;1933;40;2,2;3850;931;-1,000
948.225000;1,020;59;0,335;23;141;87;106;77;4,5;1858;39;2,3;3700;909;-1,000
949.245000;0,945;63;0,340;23;141;88;107;78;4,9;1733;39;2,5;3455;892;-1,000
950.190000;0,925;65;0,335;23;141;89;107;75;4,8;1773;37;2,4;3535;873;-1,000
951.115000;1,035;58;0,345;23;144;90;108;76;4,4;1948;38;2,2;3880;919;-1,000
952.150000;1,145;52;0,350;23;142;88;105;78;4,1;2055;39;2,0;4095;917;-1,000
953.295000;1,150;52;0,345;23;137;84;102;83;4,3;1885;41;2,2;3755;884;-1,000
954.445000;1,130;53;0,345;22;135;83;102;83;4,4;1848;41;2,2;3680;841;-1,000
955.575000;1,060;57;0,345;23;134;82;102;84;4,7;1720;42;2,3;3430;852;-1,000
956.635000;1,060;57;0,350;23;134;85;101;79;4,4;1818;39;2,2;3620;767;-1,000
957.695000;1,050;57;0,345;23;133;84;101;80;4,6;1760;40;2,3;3505;788;-1,000
958.745000;1,050;57;0,345;23;133;83;100;80;4,6;1750;40;2,3;3490;797;-1,000
959.795000;0,995;60;0,345;23;133;83;101;81;4,8;1655;40;2,4;3295;819;-1,000
960.790000;0,980;61;0,340;23;134;84;101;79;4,8;1673;40;2,4;3335;814;-1,000
961.770000;0,980;61;0,340;23;135;84;102;80;4,9;1668;40;2,4;3325;822;-1,000
962.750000;1,000;60;0,340;23;135;84;102;80;4,8;1708;40;2,4;3400;831;-1,000
963.750000;1,045;57;0,340;23;135;84;101;79;4,5;1768;40;2,3;3525;834;-1,000
964.795000;1,160;52;0,345;23;135;82;98;82;4,2;1865;41;2,1;3715;850;-1,000
965.955000;1,230;49;0,345;23;132;79;96;86;4,2;1820;43;2,1;3625;842;-1,000
967.185000;1,185;51;0,345;23;130;77;95;89;4,5;1698;44;2,2;3380;806;-1,000
968.370000;1,055;57;0,345;23;129;77;98;88;5,0;1568;44;2,5;3120;781;-1,000
969.425000;1,030;58;0,345;23;132;82;100;81;4,7;1695;40;2,3;3375;738;-1,000
970.455000;1,010;59;0,350;23;133;83;101;80;4,7;1713;40;2,4;3415;733;-1,000
971.465000;1,015;59;0,345;23;137;84;104;79;4,6;1783;39;2,3;3550;770;-1,000
972.480000;1,130;53;0,345;23;139;87;104;76;4,0;2068;38;2,0;4120;800;-1,000
973.610000;1,185;51;0,345;23;140;85;103;79;4,0;2058;40;2,0;4100;848;-1,000
974.795000;1,190;50;0,345;23;141;85;102;81;4,1;2003;41;2,0;3990;877;-1,000
975.985000;1,205;50;0,300;23;140;83;101;77;3,8;2123;38;1,9;4230;881;-1,000
977.190000;1,150;52;0,300;23;140;83;102;78;4,0;2013;39;2,0;4010;878;-1,000
978.340000;1,125;53;0,295;23;140;84;103;75;4,0;2043;38;2,0;4065;864;-1,000
979.465000;1,115;54;0,345;23;141;86;105;78;4,2;1998;39;2,1;3980;867;-1,000
980.580000;1,205;50;0,345;23;142;88;105;76;3,8;2225;38;1,9;4435;878;-1,000
981.785000;1,255;48;0,285;23;143;86;104;71;3,4;2450;36;1,7;4885;911;-1,000
983.040000;1,285;47;0,285;23;142;85;103;73;3,4;2415;37;1,7;4810;909;-1,000
984.325000;1,160;52;0,280;23;139;83;102;77;4,0;2068;38;2,0;4120;878;-1,000
985.485000;1,005;60;0,315;23;137;84;103;77;4,6;1793;39;2,3;3570;838;-1,000
986.490000;0,930;65;0,270;23;141;89;111;66;4,3;2068;33;2,1;4120;841;-1,000
987.420000;1,110;54;0,325;23;148;96;114;65;3,5;2588;33;1,8;5155;870;-1,000
988.530000;1,425;42;0,330;23;151;93;111;71;3,0;2985;35;1,5;5950;983;-1,000
989.955000;1,260;48;0,335;23;149;89;112;80;3,8;2345;40;1,9;4670;970;-1,000
991.215000;1,215;49;0,335;23;149;91;111;80;3,9;2268;40;2,0;4515;955;-1,000
992.430000;1,205;50;0,335;23;149;90;111;80;4,0;2230;40;2,0;4440;967;-1,000
993.635000;1,205;50;0,340;23;148;90;109;79;3,9;2238;39;2,0;4455;953;-1,000
994.840000;1,150;52;0,345;23;146;88;109;79;4,1;2113;40;2,1;4210;955;-1,000
995.990000;1,210;50;0,345;23;147;89;108;79;3,9;2223;39;1,9;4430;955;-1,000
997.200000;1,225;49;0,350;23;146;88;108;80;3,9;2230;40;1,9;4440;945;-1,000
998.425000;1,210;50;0,350;23;145;88;108;80;4,0;2185;40;2,0;4350;934;-1,000
999.635000;1,185;51;0,345;23;143;88;107;77;3,9;2198;39;1,9;4375;911;-1,000
1000.820000;1,225;49;0,355;23;146;88;107;82;4,0;2148;41;2,0;4275;941;-1,000
1002.045000;1,195;50;0,355;23;144;87;107;83;4,2;2050;42;2,1;4085;934;-1,000
1003.240000;1,090;55;0,350;23;142;86;107;83;4,6;1865;42;2,3;3715;916;-1,000
1004.330000;1,130;53;0,340;23;144;90;109;75;4,0;2188;37;2,0;4360;889;-1,000
1005.460000;1,105;54;0,350;22;148;90;112;80;4,4;2053;40;2,2;4090;917;-1,000
1006.565000;1,085;55;0,345;22;150;92;114;76;4,2;2163;38;2,1;4310;836;-1,000
1007.650000;1,125;53;0,345;22;153;95;115;75;4,0;2298;37;2,0;4575;956;-1,000
1008.775000;1,140;53;0,345;22;151;92;112;79;4,1;2168;39;2,1;4315;941;-1,000
1009.915000;1,180;51;0,350;22;144;85;104;87;4,4;1888;44;2,2;3760;933;-1,000
1011.095000;1,115;54;0,350;22;142;84;107;84;4,5;1913;42;2,2;3810;872;-1,000
1012.210000;1,095;55;0,350;22;149;89;109;83;4,6;1918;42;2,3;3820;963;-1,000
1013.305000;1,030;58;0,340;22;147;87;109;82;4,8;1823;41;2,4;3630;967;-1,000
1014.335000;1,035;58;0,345;23;149;90;112;79;4,6;1963;39;2,3;3910;939;-1,000
1015.370000;1,015;59;0,350;25;153;91;115;82;4,8;1903;41;2,4;3790;992;-1,000
1016.385000;1,045;57;0,350;24;152;91;114;80;4,6;1993;40;2,3;3970;978;-1,000
1017.430000;0,895;67;0,330;22;144;97;107;66;4,4;1943;33;2,2;3870;875;-1,000
1018.325000;0,840;71;0,345;20;143;87;104;89;6,3;1308;45;3,2;2605;925;-1,000
1019.165000;0,895;67;0,345;20;141;84;102;89;5,9;1368;44;3,0;2725;948;-1,000
1020.060000;0,855;70;0,350;20;136;80;98;94;6,5;1200;47;3,3;2390;925;-1,000
1020.915000;0,840;71;0,345;19;133;78;95;92;6,6;1153;46;3,3;2295;873;-1,000
1021.755000;0,800;75;0,340;19;130;75;95;95;7,1;1065;47;3,5;2120;861;-1,000
1022.555000;0,845;71;0,345;19;133;78;95;85;6,0;1263;42;3,0;2515;856;-1,000
1023.400000;0,875;69;0,340;20;129;76;93;89;6,1;1215;44;3,0;2420;847;-1,000
1024.275000;0,880;68;0,345;19;126;73;90;91;6,2;1155;46;3,1;2300;803;-1,000
1025.155000;0,875;69;0,335;20;125;72;89;92;6,3;1128;46;3,2;2250;786;-1,000
1026.030000;0,845;71;0,335;20;122;72;90;88;6,2;1145;44;3,1;2280;759;-1,000
1026.875000;0,930;65;0,340;19;126;74;90;87;5,6;1288;43;2,8;2565;780;-1,000
1027.805000;0,995;60;0,340;19;126;73;89;89;5,3;1333;44;2,7;2655;788;-1,000
1028.800000;0,950;63;0,340;19;122;72;89;87;5,5;1288;44;2,7;2565;744;-1,000
1029.750000;0,825;73;0,330;20;121;73;95;81;5,9;1283;41;3,0;2555;698;-1,000
1030.575000;0,750;80;0,335;21;131;80;102;83;6,6;1228;41;3,3;2445;706;-1,000
1031.325000;0,725;83;0,340;23;133;85;106;74;6,1;1383;37;3,1;2755;738;-1,000
1032.050000;0,755;79;0,355;23;145;98;112;58;4,6;1945;29;2,3;3875;667;-1,000
1032.805000;0,780;77;0,340;22;143;92;106;73;5,6;1515;36;2,8;3015;875;-1,000
1033.585000;0,795;75;0,345;23;140;86;105;87;6,6;1283;44;3,3;2555;859;-1,000
1034.380000;0,795;75;0,330;23;143;87;106;80;6,0;1405;40;3,0;2800;944;-1,000
1035.175000;0,820;73;0,350;23;142;87;102;83;6,1;1335;42;3,0;2660;911;-1,000
1035.995000;0,795;75;0,335;23;137;81;100;90;6,8;1170;45;3,4;2330;847;-1,000
1036.790000;0,805;75;0,335;23;137;82;100;85;6,3;1260;43;3,2;2510;809;-1,000
